mean_accelerometer_X,mean_accelerometer_Y,mean_accelerometer_Z,std_accelerometer_X,std_accelerometer_Y,std_accelerometer_Z,max_accelerometer_X,max_accelerometer_Y,max_accelerometer_Z,time_diff
-0.35889077,3.80979757,8.45435725,0.5473580704751506,2.5971061793920263,0.9945253670171482,1.853112,6.454768,9.792285,0
-0.47529687000000004,5.571690640000002,7.833014059999999,0.6330422432706722,0.8649558371365886,0.6643043848366867,2.341529,7.015011,10.515334,0
-0.36736626,4.832217470000001,8.001709489999998,0.8572340236760618,2.2910678348035534,1.0643112348406694,2.341529,7.015011,10.515334,0
-0.1023281,2.00318077,9.01105701,0.7433528193999458,2.886326730869878,1.16928335028707,2.341529,7.015011,10.515334,0
-0.020494279999999997,2.2486821899999994,8.844468509999999,0.9381440011469246,2.9917498130277993,1.260456378473646,5.09965,7.015011,10.515334,0
0.12200865000000002,1.1836454900000002,9.31066749,0.7216294850971258,2.545193302676324,1.0767762916734611,2.341529,7.015011,10.515334,0
0.22869426999999998,0.12023685000000002,9.732046939999998,0.4753130495362308,0.9811114020670472,0.3828014152701433,2.341529,6.904878,10.515334,0
0.14743506999999997,-0.05616792999999997,9.76824729,0.171388529164577,0.04773314401356035,0.01985394541015437,0.301669,0.004788,9.840169,0
0.25172648,-0.022696999999999978,9.767768470000002,0.030171520573996122,0.02521520563733979,0.01579028864409176,0.301669,0.038307,9.801862,0
0.26312288,-0.018339579999999973,9.768438780000002,0.059893718709849254,0.03237690655489251,0.016461050782996842,0.440533,0.038307,9.801862,0
0.15294167999999997,-0.05094858999999999,9.76934859,0.17933207779288324,0.0552393850687134,0.01928966476927492,0.440533,0.038307,9.840169,0
0.26527764000000004,-0.015179219999999983,9.76997107,0.07070973591066482,0.05084474734619679,0.01870361818680754,0.440533,0.2585739999999999,9.811439,0
0.26551705000000003,-0.014413029999999988,9.77011478,0.07294549074263841,0.0818539591056029,0.02176468934569809,0.440533,0.2585739999999999,9.811439,0
0.22931673,-0.03936058999999999,9.771694939999998,0.1335090382559071,0.09703078202470157,0.02186920046425692,0.440533,0.2585739999999999,9.816227,0
0.18114537000000006,-0.051187939999999994,9.77116822,0.15411216190011862,0.09842926599636015,0.02391871417677585,0.440533,0.2585739999999999,9.840169,0
0.25268407000000004,-0.04927257999999998,9.77083302,0.05097119318033838,0.09570585660675066,0.02277177687178987,0.42138,0.2585739999999999,9.816227,0
0.25239677000000005,-0.056311549999999995,9.771647030000002,0.05029622361185015,0.09788520170875234,0.024460681801021116,0.42138,0.2585739999999999,9.878476,0
0.15337257,-0.07053317999999999,9.77198217,0.17762253885324297,0.084450864619119,0.02496138838450128,0.430956,0.2585739999999999,9.878476,0
0.27624297999999997,-0.03878603999999999,9.77293984,0.05890847174106865,0.09077834689188069,0.0277872698648103,0.430956,0.2585739999999999,9.878476,0
0.27303472999999995,-0.030406329999999985,9.772652560000001,0.05871669057222697,0.08813465847993539,0.027108672065558195,0.430956,0.2585739999999999,9.878476,0
0.15902290000000002,-0.04927261999999998,9.76910915,0.18395092289825896,0.07893222846544246,0.0259405050815584,0.430956,0.2585739999999999,9.878476,0
0.26819854,-0.019057739999999986,9.76451229,0.06268299172071312,0.06396855204251979,0.027376425316261825,0.430956,0.2585739999999999,9.878476,0
0.2565148,-0.01891411999999999,9.761256199999998,0.04873861515401637,0.027030616562391432,0.02018371678488684,0.430956,0.019154,9.792285,0
0.18416206,-0.04189847999999999,9.763315229999998,0.1520277181457461,0.046967795918093025,0.023203917566249666,0.378284,0.019154,9.840169,0
0.22567752,-0.03715797999999998,9.76427292,0.11637889945437581,0.04133805031148846,0.023193948466970482,0.378284,0.019154,9.816227,0
0.25823862999999997,-0.026527749999999975,9.767624810000001,0.028269341206251245,0.02696233689568213,0.019326722405082857,0.3304,0.019154,9.816227,0
0.2602976,-0.02710236999999998,9.77159914,0.029764061103514382,0.02511951126263881,0.02162843171720641,0.3304,0.019154,9.835381,0
0.15121779999999999,-0.05798755999999998,9.77088087,0.17825738768897337,0.05386116769267618,0.023580995852316523,0.368707,0.0239419999999999,9.840169,0
0.26398467,-0.024085659999999988,9.77260471,0.03865425375916445,0.0313106497621767,0.022084240279281315,0.368707,0.02873,9.835381,0
0.26355368,-0.01872264,9.771072389999999,0.041353706436032756,0.03593048505367444,0.022003990675658055,0.368707,0.02873,9.835381,0
0.14987702,-0.04620807999999999,9.76872604,0.17563209887136003,0.05877342938651887,0.02047087389138946,0.368707,0.02873,9.840169,0
0.26321855000000005,-0.014173609999999998,9.768007809999999,0.039336033978004024,0.03579374727431135,0.019752034176126,0.368707,0.02873,9.835381,0
0.25771189000000005,-0.006464289999999996,9.765613589999997,0.027907421408554508,0.019073273484116415,0.016181208551394932,0.339977,0.02873,9.801862,0
0.14796171,-0.043909629999999984,9.76724168,0.17268921592916037,0.05569679898109499,0.016417031717140994,0.311246,0.02873,9.840169,0
0.25948363999999996,-0.015083399999999992,9.763554659999999,0.02845246184570348,0.018405895077283237,0.015460154639562676,0.316035,0.02873,9.811439,0
0.26068072999999997,-0.020685869999999995,9.766379879999999,0.025577259786753768,0.02405178097593278,0.015699385019339228,0.316035,0.076614,9.811439,0
0.26388893999999996,-0.02288853999999999,9.768678269999999,0.027561036455866765,0.030004651618640053,0.015612917467778166,0.325611,0.076614,9.811439,0
0.10807427999999998,-0.08829814999999996,9.747321919999997,0.575094816945552,0.06820331571390947,0.15586920475152347,5.09965,0.148441,9.840169,0
0.26709714999999995,-0.027533269999999988,9.770114759999998,0.029880926251439063,0.03033321601171284,0.017743161476302283,0.325611,0.076614,9.811439,0
0.26685771999999996,-0.024708109999999978,9.76609241,0.02406119573301848,0.027382573656588312,0.017986944323111844,0.325611,0.076614,9.811439,0
0.15787368,-0.054491989999999976,9.76781624,0.177392944139963,0.050081702873575204,0.01907959902333665,0.325611,0.076614,9.840169,0
0.26757601,-0.02643190999999997,9.764320709999998,0.018962531252044074,0.01735829857375589,0.017078988755041883,0.325611,0.019154,9.801862,0
0.26350587999999997,-0.021404109999999973,9.76523053,0.013889025230160718,0.01829336972724479,0.01479217703939304,0.301669,0.014365,9.80665,0
0.22740133999999998,-0.03131610999999998,9.768055679999998,0.11074774570186449,0.03524935693887108,0.017107392174959796,0.301669,0.014365,9.840169,0
0.18823222999999994,-0.04127600999999999,9.768247259999999,0.15176285101552586,0.04810499752246395,0.015294068496120857,0.296881,0.014365,9.80665,0
0.26077647,-0.019105659999999986,9.77049782,0.013754423841117863,0.023324544700795206,0.01574769280223403,0.296881,0.014365,9.80665,0
0.26053704,-0.02025493999999999,9.770210539999999,0.014834706746033387,0.022313224858189394,0.01562246314754371,0.296881,0.014365,9.80665,0
0.14882359999999997,-0.05123593,9.770737239999999,0.16992329873257994,0.05222646057746587,0.01588130300236497,0.292093,0.014365,9.840169,0
0.25900474,-0.019824039999999984,9.76776845,0.013731975729911155,0.018275196323017932,0.013219698581027953,0.287304,0.014365,9.797073,0
0.25718515,-0.019967729999999982,9.765661589999997,0.015687516093999553,0.02071119644976862,0.017673403315416943,0.287304,0.052672,9.792285,0
0.14805747,-0.05023040999999999,9.76585307,0.16865371494951367,0.05621593275591965,0.01945919149246698,0.296881,0.052672,9.840169,0
0.25991449000000005,-0.015562329999999989,9.761782890000001,0.027495302584110953,0.04667093061625157,0.03051804241504289,0.344765,0.114922,9.792285,0
0.25905259,-0.016280569999999994,9.76197444,0.027100109875693244,0.04204831767428364,0.029329194617918688,0.344765,0.114922,9.801862,0
0.18669979,-0.037732579999999995,9.7654221,0.1532945797357147,0.06018270120127895,0.02814316301403129,0.344765,0.114922,9.840169,0
0.22668297000000004,-0.024660249999999984,9.764129239999999,0.11106659642495277,0.05198587378975506,0.02614121727441704,0.344765,0.114922,9.801862,0
0.25866954,-0.01182732999999998,9.763602500000001,0.04900270773479582,0.03260079009610042,0.023304750560711185,0.344765,0.114922,9.801862,0
0.2519179,-0.002250529999999976,9.739133739999998,0.06196738623956667,0.05804019485909673,0.16650706958629266,0.3304,0.354342,9.801862,0
0.14551958,-0.029783869999999987,9.73152018,0.17337507301091176,0.09212335132103744,0.20324775533539427,0.3304,0.354342,9.816227,0
0.25124750999999995,0.00837970000000001,9.72936535,0.06327503709763409,0.06685561666295388,0.20313869392994302,0.3304,0.354342,9.816227,0
0.25143899,0.01292871000000001,9.72031527,0.056137709410596606,0.07381386834577615,0.23374745598208763,0.3304,0.354342,9.816227,0
0.14800956999999998,-0.03557785999999999,9.743395439999999,0.17235978387916898,0.08207936700511281,0.16729913369662974,0.3304,0.354342,9.816227,0
0.2600581699999999,-0.0031603299999999946,9.755701649999999,0.02726365584179233,0.04072327139377695,0.12006937750480508,0.3304,0.354342,9.816227,0
0.26058490999999995,-0.01072596999999999,9.766858639999999,0.02461621927789223,0.018034034962239945,0.018510326893041894,0.306458,0.038307,9.801862,0
0.1500207,-0.045825009999999985,9.7686782,0.17191302121815416,0.05882420745043332,0.016450850950941658,0.306458,0.038307,9.801862,0
0.25895687,-0.011444249999999991,9.76863033,0.026312495813058525,0.01623317429912453,0.015412402390790827,0.306458,0.038307,9.801862,0
0.25809493,-0.010582359999999992,9.76805572,0.028605206189018514,0.017315615993161376,0.015710040116634325,0.320823,0.038307,9.801862,0
0.2544557699999999,-0.009624709999999998,9.767050139999998,0.030460064004673205,0.01905040288462597,0.022167390936912282,0.320823,0.038307,9.844957,0
0.14528018000000004,-0.04276047,9.768199339999999,0.16858437821748895,0.061781504457723395,0.02037746881478101,0.320823,0.0430959999999999,9.844957,0
0.25143902999999995,-0.0026815100000000115,9.767385319999997,0.03161278444798317,0.024551604370829132,0.026324043936088035,0.320823,0.0478839999999999,9.844957,0
0.25187001,-0.004549000000000016,9.768486649999998,0.033196020161086366,0.0299876603622223,0.025560347401005767,0.320823,0.0478839999999999,9.844957,0
0.0578918,-0.08298302999999999,9.766140299999998,0.253858856797961,0.07471999132295264,0.056805841750828825,1.762132,0.0478839999999999,9.844957,0
0.25589226,-0.01101332000000001,9.770162569999998,0.03721131558447883,0.03760858955156627,0.021519872449612103,0.354342,0.0478839999999999,9.844957,0
0.26024972999999996,-0.010199270000000005,9.76738527,0.040501823769600015,0.04254472962454165,0.017069202551216106,0.411803,0.110133,9.801862,0
0.22486345000000005,-0.022409709999999996,9.76523052,0.12465824488976841,0.05564193062559326,0.017582152208200214,0.411803,0.110133,9.797073,0
0.19258959,-0.03940851999999999,9.76685856,0.1529423069021367,0.06700602428011886,0.01656924934403015,0.411803,0.110133,9.797073,0
0.27035318,-0.02116468999999999,9.768869689999999,0.0436081045345769,0.049262871703532336,0.02089871873057518,0.411803,0.110133,9.80665,0
0.27073629,-0.021308369999999986,9.76781629,0.04498838709803595,0.05085534257079613,0.02200004741009343,0.411803,0.110133,9.80665,0
0.16069882,-0.061435179999999985,9.77121607,0.17485212195443114,0.059911859335678955,0.018799629198607816,0.411803,0.110133,9.80665,0
0.26848578,-0.029400779999999974,9.77040204,0.029629342759419294,0.03296512862471554,0.018201970793462405,0.368707,0.019154,9.80665,0
0.2677675399999999,-0.027485409999999977,9.77025837,0.031386251960527196,0.03367825399187602,0.01737846660463406,0.368707,0.02873,9.80665,0
0.15246283,-0.05463567999999998,9.76642763,0.1684105321149287,0.056942966677527254,0.014405472843735997,0.363919,0.02873,9.792285,0
0.25948361999999997,-0.019776099999999977,9.76819934,0.01738775743916485,0.018930424281691317,0.014153431328412293,0.296881,0.02873,9.792285,0
0.25943572,-0.020781629999999985,9.76738528,0.01707438742801687,0.01793225796688777,0.013948119641620911,0.296881,0.02873,9.792285,0
0.18756177999999998,-0.04137175999999999,9.768917599999998,0.14472674451297812,0.048420458577245085,0.013785695835784527,0.296881,0.02873,9.797073,0
0.22290020000000002,-0.030789369999999986,9.767816269999999,0.11047520474483916,0.03837516527405728,0.014451938646546153,0.296881,0.02873,9.797073,0
0.25900472999999996,-0.017238219999999988,9.76877393,0.012551237978181664,0.013144438662380766,0.014261597223266627,0.287304,0.0239419999999999,9.797073,0
0.2575682,-0.017812819999999986,9.767433139999998,0.013785859241639716,0.01546131493380894,0.015470490133479876,0.287304,0.0239419999999999,9.797073,0
0.15073897,-0.05286392999999997,9.76642759,0.16617150487515553,0.056094003850544916,0.01446953357718586,0.287304,0.0239419999999999,9.797073,0
0.25910051999999995,-0.017812839999999986,9.76719372,0.013524669778436653,0.016193048513981564,0.015082805095776133,0.287304,0.0239419999999999,9.797073,0
0.25924421,-0.01982396999999998,9.767672600000001,0.012194182736535494,0.014864781178474803,0.014276544046056362,0.287304,0.0239419999999999,9.797073,0
0.15107418000000003,-0.054779339999999975,9.76839088,0.16711921719740772,0.055913659168945556,0.0131706806488172,0.287304,0.009577,9.797073,0
0.25857379999999996,-0.018148099999999976,9.76867817,0.026306598333474963,0.017541679190954985,0.024475345446558695,0.339977,0.02873,9.916783,0
0.24669853,-0.004549049999999975,9.87536381,1.2319245517877888,0.5876891221964105,1.2437436375447406,5.650316,4.764462,21.988348,0
-0.19570203000000014,0.7003040199999999,9.81593975,1.934691896679255,2.0264658276803242,2.2913967924365726,5.650316,5.851429,21.988348,0
-0.12540834,1.7945978500000002,9.45326612,1.9360679617073888,2.724793517124563,2.441670807584261,5.650316,6.708554,21.988348,0
-0.33255467000000016,3.40536894,9.04199017,2.2101300973559104,2.8585593885963747,2.8447203972304393,5.650316,6.708554,21.988348,0
-0.34581854,4.6938325,8.55084364,1.9054307208599366,2.1569824923060685,2.4902333634987976,5.650316,6.708554,21.988348,0
-0.34701555,3.785232989999999,8.544570819999999,0.9985542365854015,2.6736811745814952,1.6713887647204844,0.871489,6.708554,21.988348,0
-0.18033125000000003,5.506472459999999,7.937928009999999,0.2251287135132002,0.281064672443238,0.4028974870107601,0.871489,6.708554,9.006986999999999,0
-0.27538104999999996,5.461078369999999,7.87409861,0.24638205767164262,0.23516317611088405,0.3732826822602298,0.038307,6.124368,9.006986999999999,0
-0.26417613,3.8134845799999995,8.36907585,0.3576695025229623,2.6315102894538067,0.9752390309977352,0.105345,6.258444,9.792285,0
-0.3684197,5.475204239999999,7.80481043,0.30209923524117543,0.3926575550933166,0.3773117477271469,0.105345,6.258444,9.006986999999999,0
-0.36932953999999996,5.38791163,7.91872653,0.31056015814202637,0.41361591609939347,0.36213857172650105,0.344765,6.258444,9.054871,0
-0.25378534999999997,3.236721400000001,8.61931777,0.42503402449264177,2.8030684310295535,1.016420104691365,0.775721,6.397307,9.792285,0
-0.18842367000000004,4.4075339399999995,8.28111286,0.39662122122244153,2.339019972964335,0.8919319177312344,0.775721,6.59842,9.80665,0
0.034668040000000004,5.790855839999999,7.7237905699999985,0.4614612880274114,0.6621016660857224,0.6182687064290898,0.775721,6.746861,9.054871,0
0.12808978000000001,5.974395369999999,7.7024822,0.41843655386523987,0.6898326510702573,0.6800318029621404,1.288081,7.153875,9.054871,0
0.13302191000000002,4.38469331,8.15900856,0.4783614885599327,2.997149122164277,1.1685266347503234,1.288081,7.153875,9.945514,0
0.31871619,6.4380086,7.37351892,0.32721174008468334,0.3613875134008093,0.6672781989497409,1.288081,7.158664,8.51857,0
0.28811832000000004,6.50016214,7.348475560000001,0.33095222511920225,0.38859096608787946,0.659878183751301,1.288081,7.158664,8.51857,0
0.08221699,4.4970292899999995,7.973266410000001,0.4806098163869784,3.0521175448443354,1.3157539106956402,1.288081,7.321469,9.945514,0
0.17214317999999998,6.21089473,7.365043459999999,0.5295352036653432,0.6291790300667163,0.7619156658285471,1.977611,7.321469,8.561666,0
0.42439626999999996,5.684840739999999,7.5125262699999995,0.8361955207949591,1.9076265448648544,1.1745642105495797,3.131616,7.321469,11.310209,0
0.30894786999999996,3.1744722900000006,8.49821913,0.9058595430664729,3.1396021429159955,1.4341214139478609,3.131616,7.321469,11.310209,0
0.38647205,2.6919448299999997,8.771301789999999,0.8226429554620772,3.025162579681421,1.364522126356258,3.131616,7.321469,11.310209,0
0.57163963,1.8720743700000007,9.07191776,0.8342022835351905,2.8594127718692066,1.3112653158473015,3.131616,7.244855,11.310209,0
0.35132515000000003,0.16615765000000005,9.70384328,0.5700265230820029,1.276139755359497,0.5721380912080876,3.131616,7.244855,11.310209,0
0.10797852000000001,-0.09921566999999998,9.71198354,0.40807115816433953,0.24473589318568506,0.4407968567532485,1.010353,0.272939,9.945514,0
0.25067289,-0.12344501999999996,9.761208329999999,0.2152682603024288,0.1532403923547904,0.033394181491934426,1.010353,0.033519,9.811439,0
0.27466279,-0.11224018999999996,9.75732973,0.22162765674839352,0.13534297746542287,0.03584926782759781,1.010353,0.033519,9.792285,0
0.12928690999999998,-0.07345404,9.71179198,0.3948905259041171,0.22172772882879158,0.4404998070697011,1.010353,0.272939,9.945514,0
0.30526069,-0.08523352999999995,9.75895775,0.1602280514213309,0.029106838249072606,0.033027511065157215,1.010353,0.033519,9.801862,0
0.47405194,0.39418147,9.465763749999999,0.7285529752018803,1.9189863649367231,1.0281448271702762,3.830723,8.207322999999999,10.084377,0
0.35802897999999994,1.41913923,9.004496869999999,0.9280240537126351,2.7340539498121044,1.3473738847281354,3.830723,8.207322999999999,10.084377,0
0.4943069499999999,2.24303196,8.82962436,0.8227376765496833,2.8853043833687444,1.2732054303863627,3.830723,8.207322999999999,10.084377,0
0.5307467,3.9344875799999994,8.239214220000001,0.9639104773337551,2.6218624602820273,1.2196927659635646,3.830723,8.207322999999999,10.084377,0
0.29841333999999997,5.13455728,7.88645268,0.8192865480857765,1.6663472284709602,0.9016429551973821,3.830723,8.207322999999999,10.084377,0
-0.03083724999999998,3.7229838099999997,8.439465409999999,0.4241757398344804,2.531832298169537,1.0416196946222316,1.632846,7.412449,9.945514,0
-0.01493979,5.69657219,7.767221549999999,0.24207183211843894,0.7830156962348684,0.6494940807181436,0.670377,6.95755,9.097966,0
-0.007469899999999991,6.042917440000001,7.4929418199999995,0.21185210446910813,0.5469840377806049,0.5452503370432756,0.545878,6.95755,9.097966,0
-0.08839386999999999,4.32598746,8.085219399999998,0.34524391815945726,2.8296437163582566,1.1614549460908103,0.545878,6.95755,9.945514,0
-0.032034369999999986,6.2465682000000005,7.370981190000001,0.25317061603329855,0.2940107858130792,0.46531136105051274,0.545878,6.885724000000001,8.2169,0
-0.09528920999999999,6.362830670000001,7.28775873,0.3282027288098135,0.34107481991152316,0.46391192837928075,0.8283940000000001,7.465121000000001,8.2169,0
-0.08063666999999997,4.49822633,8.0145904,0.4164444302104109,2.9296768987593294,1.1992515933612657,0.8283940000000001,7.465121000000001,9.945514,0
-0.06220134,6.560687480000001,7.23178231,0.3786327686933453,0.3890363952507874,0.45917033453645173,0.8283940000000001,7.465121000000001,8.183380999999999,0
-0.08149859,6.71338972,7.11312567,0.37699999084666536,0.30499845949864585,0.5961861046018976,0.8283940000000001,7.465121000000001,9.260772,0
-0.06210552999999999,6.085342710000001,7.267551620000001,0.46254834914844156,2.1094649006150674,0.9943057577160703,0.8283940000000001,7.465121000000001,9.787497,0
-0.03758893999999998,3.40900815,8.40063142,0.26891849848346694,3.4247291062506697,1.462456216259303,0.8283940000000001,7.465121000000001,9.945514,0
-0.08619121,6.810019650000002,6.875381369999999,0.4019862703564599,0.3734264710804572,0.7161160940854598,0.6033390000000001,7.876924000000001,9.260772,0
-0.11875239,6.440163399999999,6.927144010000001,0.47268807431191334,1.6013936586080388,0.9729140619257377,1.249773,7.876924000000001,9.749189,0
-0.12287045000000002,3.855909850000001,7.90402612,0.5254120268705212,3.4131078413584817,1.6234549197197774,1.249773,7.876924000000001,9.945514,0
0.0407972,3.3051956199999997,8.0909175,0.462859717247444,3.538821377129208,1.61052304238714,1.249773,7.876924000000001,9.868899,0
0.04127599,2.4600424100000002,8.43654444,0.4832259761142875,3.4098191580435926,1.6537850753901422,1.249773,7.876924000000001,9.868899,0
0.16663643,0.4411557,9.4309043,0.2809526167770354,1.7837241179939975,1.0116514639373761,1.249773,7.556100999999999,9.945514,0
0.21969195,-0.030118989999999977,9.67075541,0.13972955125905928,0.6717122611234558,0.5562734256892581,0.349553,5.741296,9.868899,0
0.27135878,-0.07082041999999998,9.770497899999999,0.02335985635704593,0.027832042799034222,0.023293532183545292,0.339977,0.033519,9.868899,0
0.27796670999999995,-0.07407653999999998,9.764847620000001,0.028579862182480802,0.023254632123523345,0.018785602666161878,0.3830719999999999,-0.02873,9.792285,0
0.16673213,0.012018940000000004,9.768726149999999,0.18040407475591697,0.14025763835933416,0.02896870543523528,0.3830719999999999,0.354342,9.945514,0
0.2783019,-0.07766785999999998,9.76561371,0.03463193393080841,0.025670095062653272,0.01977541808432881,0.3830719999999999,-0.009577,9.825804,0
0.27590772,-0.07273581999999998,9.76637979,0.039178620451290294,0.026339041413334176,0.020543336879566894,0.3830719999999999,0.014365,9.825804,0
0.16242264000000003,0.019488850000000012,9.76867818,0.17747937550802226,0.13724769547853685,0.029077007719620376,0.3830719999999999,0.354342,9.945514,0
0.27059268000000003,-0.06689392999999996,9.765422039999999,0.03231561854517366,0.028870800494216777,0.019535472085786484,0.3830719999999999,0.014365,9.825804,0
0.27145464999999996,-0.06296742999999998,9.763889749999999,0.02611832719416995,0.030371398553009656,0.019704931959352776,0.306458,0.014365,9.825804,0
0.15519223000000001,0.027724880000000018,9.771168139999999,0.19296024032792664,0.16610016565272967,0.03520777017516822,0.708684,0.92895,9.945514,0
0.5149929,0.35740652000000006,9.4402416,1.0072806417678704,1.956655221210459,1.1674549142126096,5.755661,9.179369,9.911995,0
0.71486085,1.7426437300000004,8.766752689999999,1.2440458984397704,3.3163390808068534,1.7698716278372524,5.755661,9.179369,9.911995,0
0.47553640999999996,3.5808161000000003,8.21522437,1.3111724107045302,3.366945051456373,1.6473521190493048,5.755661,9.179369,9.911995,0
0.37004788,2.8665777899999996,8.559797839999998,1.225597383412473,3.248430542931769,1.5867612429532425,5.755661,9.179369,9.911995,0
0.2910392,5.499289989999999,7.682035619999999,1.2174277839484509,1.8974263463523027,1.2424547875293497,5.755661,9.179369,9.840169,0
